referencia_busca_cliente;id_importacao_pessoa;referencia;numero;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;data_vigencia_final;servicos.referencia;PLANO;recorrencia;servicos.valor_unitario;codigo_forma_pagamento;codigo_banco_conta;tipo_faturamento;codigo_vendedor
1;1238;5358;5358;05/08/2022;05;05/08/2022;02/01/2023;9;PRO;1;297;13;2;1;1
1;1238;1377;1377;01/10/2021;01;01/10/2021;01/08/2022;4;PRO;1;257;13;2;1;1
1;1237;1376;1376;01/10/2021;01;01/10/2021;18/04/2022;4;PRO;1;257;13;2;1;1
1;1236;1504;1504;01/11/2021;01;01/11/2021;05/01/2022;4;PRO;1;257;13;2;1;1
1;1236;1375;1375;01/10/2021;01;01/10/2021;31/10/2021;5;Enterprise;1;595;13;2;1;1
1;1235;1374;1374;01/10/2021;01;01/10/2021;;4;PRO;1;257;13;2;1;1
1;1234;1373;1373;01/10/2021;01;01/10/2021;;5;Enterprise;1;595;13;2;1;1
1;1233;1372;1372;01/10/2021;01;01/10/2021;28/10/2021;5;Enterprise;1;595;13;2;1;1
1;1232;1371;1371;01/10/2021;01;01/10/2021;04/02/2022;2;;1;;13;2;1;1
1;1231;1370;1370;01/10/2021;01;01/10/2021;07/03/2022;2;;1;;13;2;1;1
1;1230;1369;1369;01/10/2021;01;01/10/2021;12/12/2021;4;PRO;1;257;13;2;1;1
1;1229;1368;1368;01/10/2021;01;01/10/2021;31/01/2022;6;Básico;1;197;13;2;1;1
1;1228;1367;1367;01/10/2021;01;01/10/2021;05/05/2022;4;PRO;1;257;13;2;1;1
1;1228;33720;33720;26/07/2024;26;26/07/2024;;20;PRO;1;397;13;2;1;1
1;1227;1366;1366;01/10/2021;01;01/10/2021;06/01/2022;4;PRO;1;257;13;2;1;1
1;1226;1365;1365;01/10/2021;01;01/10/2021;04/11/2022;2;;1;;13;2;1;1
1;1225;1363;1363;01/10/2021;01;01/10/2021;29/10/2021;4;PRO;1;257;13;2;1;1
1;1224;1362;1362;01/10/2021;01;01/10/2021;28/10/2021;4;PRO;1;257;13;2;1;1
1;1223;1361;1361;01/10/2021;01;01/10/2021;04/01/2022;4;PRO;1;257;13;2;1;1
1;1222;1360;1360;01/10/2021;01;01/10/2021;18/07/2022;4;PRO;1;257;13;2;1;1
1;1221;4411;4411;15/06/2022;15;15/06/2022;26/12/2022;9;PRO;1;297;13;2;1;1
1;1221;1359;1359;30/09/2021;30;30/09/2021;25/11/2021;2;;1;;13;2;1;1
1;1220;1358;1358;30/09/2021;30;30/09/2021;24/03/2023;2;;1;;13;2;1;1
1;1219;1357;1357;30/09/2021;30;30/09/2021;;2;;1;;13;2;1;1
1;1218;1356;1356;30/09/2021;30;30/09/2021;25/01/2022;4;PRO;1;257;13;2;1;1
1;1217;1355;1355;30/09/2021;30;30/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1216;1354;1354;30/09/2021;30;30/09/2021;24/05/2022;2;;1;;13;2;1;1
1;1215;1353;1353;30/09/2021;30;30/09/2021;29/01/2022;4;PRO;1;257;13;2;1;1
1;1214;1352;1352;30/09/2021;30;30/09/2021;25/10/2021;4;PRO;1;257;13;2;1;1
1;1213;1351;1351;30/09/2021;30;30/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1212;1350;1350;29/09/2021;29;29/09/2021;25/01/2022;4;PRO;1;257;13;2;1;1
1;1211;6393;6393;30/09/2022;30;30/09/2022;30/01/2023;6;Básico;1;197;13;2;1;1
1;1211;4336;4336;10/06/2022;10;10/06/2022;29/09/2022;9;PRO;1;297;13;2;1;1
1;1211;1348;1348;29/09/2021;29;29/09/2021;26/04/2022;4;PRO;1;257;13;2;1;1
1;1210;1347;1347;29/09/2021;29;29/09/2021;25/12/2021;4;PRO;1;257;13;2;1;1
1;1209;1346;1346;29/09/2021;29;29/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1208;1345;1345;29/09/2021;29;29/09/2021;02/05/2022;6;Básico;1;197;13;2;1;1
1;1207;1344;1344;29/09/2021;29;29/09/2021;12/12/2023;4;PRO;1;257;13;2;1;1
1;1206;1343;1343;29/09/2021;29;29/09/2021;11/01/2022;6;Básico;1;197;13;2;1;1
1;1205;1342;1342;29/09/2021;29;29/09/2021;14/10/2021;4;PRO;1;257;13;2;1;1
1;1204;30902;30902;16/01/2024;16;16/01/2024;18/03/2024;20;PRO;1;397;13;2;1;1
1;1204;1341;1341;29/09/2021;29;29/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1203;1339;1339;29/09/2021;29;29/09/2021;13/10/2021;2;;1;;13;2;1;1
1;1202;2084;2084;06/12/2021;06;06/12/2021;05/02/2022;2;;1;;13;2;1;1
1;1202;1338;1338;29/09/2021;29;29/09/2021;30/11/2021;2;;1;;13;2;1;1
1;1201;1337;1337;28/09/2021;28;28/09/2021;03/05/2022;4;PRO;1;257;13;2;1;1
1;1200;1336;1336;28/09/2021;28;28/09/2021;24/12/2021;6;Básico;1;197;13;2;1;1
1;1199;1335;1335;28/09/2021;28;28/09/2021;25/12/2021;2;;1;;13;2;1;1
1;1198;1334;1334;28/09/2021;28;28/09/2021;;2;;1;;13;2;1;1
1;1197;35483;35483;25/10/2024;25;25/10/2024;24/02/2025;21;Básico;1;297;13;2;1;1
1;1197;35029;35029;25/09/2024;25;25/09/2024;24/10/2024;20;PRO;1;397;13;2;1;1
1;1197;1333;1333;28/09/2021;28;28/09/2021;29/07/2022;6;Básico;1;197;13;2;1;1
1;1196;10308;10308;27/07/2023;27;27/07/2023;08/12/2023;14;Básico;1;257;13;2;1;1
1;1196;1332;1332;28/09/2021;28;28/09/2021;10/03/2023;4;PRO;1;257;13;2;1;1
1;1196;38007;38007;14/03/2025;14;14/03/2025;;29;PRO;1;497;13;2;1;1
1;1195;1331;1331;28/09/2021;28;28/09/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1194;1329;1329;28/09/2021;28;28/09/2021;25/11/2024;4;PRO;1;257;13;2;1;1
1;1193;1328;1328;28/09/2021;28;28/09/2021;24/11/2021;4;PRO;1;257;13;2;1;1
1;1192;1327;1327;28/09/2021;28;28/09/2021;14/12/2022;4;PRO;1;257;13;2;1;1
1;1191;1326;1326;28/09/2021;28;28/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1190;1325;1325;28/09/2021;28;28/09/2021;24/08/2022;2;;1;;13;2;1;1
1;1189;1324;1324;28/09/2021;28;28/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1188;1323;1323;27/09/2021;27;27/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1187;1330;1330;28/09/2021;28;28/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1187;1322;1322;27/09/2021;27;27/09/2021;27/09/2021;6;Básico;1;197;13;2;1;1
1;1186;1321;1321;27/09/2021;27;27/09/2021;24/04/2023;4;PRO;1;257;13;2;1;1
1;1185;1320;1320;27/09/2021;27;27/09/2021;26/04/2022;4;PRO;1;257;13;2;1;1
1;1184;1319;1319;27/09/2021;27;27/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1183;1318;1318;27/09/2021;27;27/09/2021;24/04/2022;4;PRO;1;257;13;2;1;1
1;1182;1317;1317;27/09/2021;27;27/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1181;1316;1316;27/09/2021;27;27/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1180;1315;1315;27/09/2021;27;27/09/2021;01/10/2021;2;;1;;13;2;1;1
1;1179;1314;1314;27/09/2021;27;27/09/2021;02/01/2023;4;PRO;1;257;13;2;1;1
1;1178;1313;1313;24/09/2021;24;24/09/2021;24/11/2021;4;PRO;1;257;13;2;1;1
1;1177;1312;1312;24/09/2021;24;24/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1176;1311;1311;24/09/2021;24;24/09/2021;;4;PRO;1;257;13;2;1;1
1;1175;1310;1310;24/09/2021;24;24/09/2021;26/12/2022;4;PRO;1;257;13;2;1;1
1;1174;31821;31821;22/03/2024;22;22/03/2024;21/03/2026;16;Basico Anual;12;2604;13;2;1;1
1;1174;1309;1309;24/09/2021;24;24/09/2021;28/02/2024;5;Enterprise;1;595;13;2;1;1
1;1173;1308;1308;24/09/2021;24;24/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1172;1307;1307;24/09/2021;24;24/09/2021;02/05/2022;4;PRO;1;257;13;2;1;1
1;1171;1306;1306;24/09/2021;24;24/09/2021;25/12/2021;4;PRO;1;257;13;2;1;1
1;1170;1305;1305;24/09/2021;24;24/09/2021;02/02/2022;2;;1;;13;2;1;1
1;1169;1304;1304;24/09/2021;24;24/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1168;1303;1303;24/09/2021;24;24/09/2021;24/12/2021;2;;1;;13;2;1;1
1;1167;1302;1302;24/09/2021;24;24/09/2021;24/02/2022;2;;1;;13;2;1;1
1;1165;1301;1301;23/09/2021;23;23/09/2021;27/12/2021;4;PRO;1;257;13;2;1;1
1;1164;1300;1300;23/09/2021;23;23/09/2021;27/03/2023;2;;1;;13;2;1;1
1;1164;31943;31943;02/04/2024;02;02/04/2024;;20;PRO;1;397;13;2;1;1
1;1163;1299;1299;23/09/2021;23;23/09/2021;17/06/2022;4;PRO;1;257;13;2;1;1
1;1162;1298;1298;23/09/2021;23;23/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1161;1297;1297;23/09/2021;23;23/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1160;1296;1296;23/09/2021;23;23/09/2021;29/01/2022;4;PRO;1;257;13;2;1;1
1;1159;1295;1295;23/09/2021;23;23/09/2021;24/09/2021;6;Básico;1;197;13;2;1;1
1;1158;1294;1294;23/09/2021;23;23/09/2021;25/02/2022;4;PRO;1;257;13;2;1;1
1;1157;33238;33238;05/07/2024;05;05/07/2024;04/07/2025;18;Enterprise Anual;12;7164;13;2;1;1
1;1157;10389;10389;02/08/2023;02;02/08/2023;04/07/2024;9;PRO;1;297;13;2;1;1
1;1157;10368;10368;01/08/2023;01;01/08/2023;01/08/2023;14;Básico;1;257;13;2;1;1
1;1157;1293;1293;23/09/2021;23;23/09/2021;24/07/2023;4;PRO;1;257;13;2;1;1
1;1156;2877;2877;04/03/2022;04;04/03/2022;15/02/2023;4;PRO;1;257;13;2;1;1
1;1156;1292;1292;23/09/2021;23;23/09/2021;03/03/2022;6;Básico;1;197;13;2;1;1
1;1155;9785;9785;04/07/2023;04;04/07/2023;04/07/2023;14;Básico;1;257;13;2;1;1
1;1155;1291;1291;23/09/2021;23;23/09/2021;06/02/2023;4;PRO;1;257;13;2;1;1
1;1155;9872;9872;05/07/2023;05;05/07/2023;;4;PRO;1;257;13;2;1;1
1;1154;1290;1290;23/09/2021;23;23/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1153;1289;1289;23/09/2021;23;23/09/2021;25/01/2022;4;PRO;1;257;13;2;1;1
1;1152;1288;1288;23/09/2021;23;23/09/2021;01/03/2022;4;PRO;1;257;13;2;1;1
1;1152;2836;2836;02/03/2022;02;02/03/2022;;9;PRO;1;297;13;2;1;1
1;1151;1287;1287;23/09/2021;23;23/09/2021;25/01/2022;4;PRO;1;257;13;2;1;1
1;1150;1286;1286;22/09/2021;22;22/09/2021;24/11/2021;4;PRO;1;257;13;2;1;1
1;1149;1285;1285;22/09/2021;22;22/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1148;1284;1284;22/09/2021;22;22/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1147;1283;1283;22/09/2021;22;22/09/2021;31/01/2022;4;PRO;1;257;13;2;1;1
1;1146;1282;1282;22/09/2021;22;22/09/2021;20/10/2021;4;PRO;1;257;13;2;1;1
1;1145;1281;1281;22/09/2021;22;22/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1144;1280;1280;22/09/2021;22;22/09/2021;24/08/2022;4;PRO;1;257;13;2;1;1
1;1143;1278;1278;22/09/2021;22;22/09/2021;24/11/2024;2;;1;;13;2;1;1
1;1142;1277;1277;22/09/2021;22;22/09/2021;25/12/2021;4;PRO;1;257;13;2;1;1
1;1141;1276;1276;22/09/2021;22;22/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1140;3168;3168;28/03/2022;28;28/03/2022;24/05/2022;4;PRO;1;257;13;2;1;1
1;1140;2806;2806;25/02/2022;25;25/02/2022;27/03/2022;10;Enterprise;1;697;13;2;1;1
1;1140;1275;1275;22/09/2021;22;22/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1139;1274;1274;22/09/2021;22;22/09/2021;;4;PRO;1;257;13;2;1;1
1;1138;1273;1273;22/09/2021;22;22/09/2021;06/12/2021;4;PRO;1;257;13;2;1;1
1;1137;1272;1272;22/09/2021;22;22/09/2021;24/02/2022;4;PRO;1;257;13;2;1;1
1;1136;34912;34912;19/09/2024;19;19/09/2024;18/03/2025;21;Básico;1;297;13;2;1;1
1;1136;1271;1271;21/09/2021;21;21/09/2021;20/03/2023;4;PRO;1;257;13;2;1;1
1;1135;1270;1270;21/09/2021;21;21/09/2021;13/10/2021;2;;1;;13;2;1;1
1;1134;1269;1269;21/09/2021;21;21/09/2021;11/06/2022;4;PRO;1;257;13;2;1;1
1;1133;1464;1464;08/10/2021;08;08/10/2021;25/12/2021;4;PRO;1;257;13;2;1;1
1;1133;1268;1268;21/09/2021;21;21/09/2021;07/10/2021;5;Enterprise;1;595;13;2;1;1
1;1132;10419;10419;02/08/2023;02;02/08/2023;03/05/2024;14;Básico;1;257;13;2;1;1
1;1132;5729;5729;04/09/2022;04;04/09/2022;04/05/2023;6;Básico;1;197;13;2;1;1
1;1132;4772;4772;04/08/2022;04;04/08/2022;03/09/2022;9;PRO;1;297;13;2;1;1
1;1132;1267;1267;21/09/2021;21;21/09/2021;03/08/2022;5;Enterprise;1;595;13;2;1;1
1;1131;1266;1266;21/09/2021;21;21/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1130;1265;1265;21/09/2021;21;21/09/2021;22/11/2021;4;PRO;1;257;13;2;1;1
1;1129;1264;1264;21/09/2021;21;21/09/2021;24/02/2022;6;Básico;1;197;13;2;1;1
1;1128;1263;1263;21/09/2021;21;21/09/2021;;4;PRO;1;257;13;2;1;1
1;1127;1262;1262;21/09/2021;21;21/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1126;1261;1261;21/09/2021;21;21/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1125;1260;1260;21/09/2021;21;21/09/2021;24/12/2021;6;Básico;1;197;13;2;1;1
1;1124;1259;1259;21/09/2021;21;21/09/2021;06/10/2021;4;PRO;1;257;13;2;1;1
1;1123;1258;1258;21/09/2021;21;21/09/2021;25/11/2021;4;PRO;1;257;13;2;1;1
1;1122;2198;2198;25/12/2021;25;25/12/2021;24/12/2022;8;Básico;1;197;13;2;1;1
1;1122;1257;1257;20/09/2021;20;20/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1121;1256;1256;20/09/2021;20;20/09/2021;24/11/2021;2;;1;;13;2;1;1
1;1120;1255;1255;20/09/2021;20;20/09/2021;19/09/2022;4;PRO;1;257;13;2;1;1
1;1119;1254;1254;20/09/2021;20;20/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1117;1253;1253;20/09/2021;20;20/09/2021;16/12/2021;4;PRO;1;257;13;2;1;1
1;1116;1252;1252;20/09/2021;20;20/09/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1115;1251;1251;20/09/2021;20;20/09/2021;24/08/2022;4;PRO;1;257;13;2;1;1
1;1114;1250;1250;20/09/2021;20;20/09/2021;24/01/2022;2;;1;;13;2;1;1
1;1113;1249;1249;19/09/2021;19;19/09/2021;22/04/2022;4;PRO;1;257;13;2;1;1
1;1112;1248;1248;18/09/2021;18;18/09/2021;04/07/2022;4;PRO;1;257;13;2;1;1
1;1111;1247;1247;18/09/2021;18;18/09/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1110;1246;1246;18/09/2021;18;18/09/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1109;4016;4016;23/05/2022;23;23/05/2022;07/09/2024;9;PRO;1;297;13;2;1;1
1;1109;1245;1245;18/09/2021;18;18/09/2021;22/05/2022;6;Básico;1;197;13;2;1;1
1;1108;1244;1244;17/09/2021;17;17/09/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1107;1243;1243;17/09/2021;17;17/09/2021;20/09/2021;4;PRO;1;257;13;2;1;1
1;1106;1242;1242;17/09/2021;17;17/09/2021;22/02/2022;4;PRO;1;257;13;2;1;1
1;1105;1241;1241;17/09/2021;17;17/09/2021;20/10/2021;4;PRO;1;257;13;2;1;1
1;1104;1240;1240;17/09/2021;17;17/09/2021;19/04/2022;4;PRO;1;257;13;2;1;1
1;1103;1239;1239;17/09/2021;17;17/09/2021;19/10/2021;4;PRO;1;257;13;2;1;1
1;1102;1238;1238;17/09/2021;17;17/09/2021;05/06/2022;4;PRO;1;257;13;2;1;1
1;1101;1236;1236;17/09/2021;17;17/09/2021;22/04/2022;4;PRO;1;257;13;2;1;1
1;1100;1235;1235;17/09/2021;17;17/09/2021;02/08/2022;4;PRO;1;257;13;2;1;1
1;1099;1234;1234;17/09/2021;17;17/09/2021;21/02/2022;4;PRO;1;257;13;2;1;1
1;1098;1233;1233;16/09/2021;16;16/09/2021;20/11/2021;4;PRO;1;257;13;2;1;1
1;1097;2561;2561;05/02/2022;05;05/02/2022;19/05/2022;9;PRO;1;297;13;2;1;1
1;1097;1232;1232;16/09/2021;16;16/09/2021;31/01/2022;6;Básico;1;197;13;2;1;1
1;1096;5395;5395;08/08/2022;08;08/08/2022;17/11/2022;9;PRO;1;297;13;2;1;1
1;1096;1231;1231;16/09/2021;16;16/09/2021;28/01/2022;4;PRO;1;257;13;2;1;1
1;1095;1229;1229;16/09/2021;16;16/09/2021;10/06/2022;4;PRO;1;257;13;2;1;1
1;1094;3664;3664;02/05/2022;02;02/05/2022;09/08/2022;9;PRO;1;297;13;2;1;1
1;1094;1227;1227;16/09/2021;16;16/09/2021;20/01/2022;4;PRO;1;257;13;2;1;1
1;1093;1226;1226;16/09/2021;16;16/09/2021;20/11/2021;4;PRO;1;257;13;2;1;1
1;1092;1225;1225;15/09/2021;15;15/09/2021;31/01/2022;4;PRO;1;257;13;2;1;1
1;1091;1224;1224;15/09/2021;15;15/09/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1090;1223;1223;15/09/2021;15;15/09/2021;;4;PRO;1;257;13;2;1;1
1;1089;1222;1222;15/09/2021;15;15/09/2021;25/10/2021;4;PRO;1;257;13;2;1;1
1;1088;1221;1221;15/09/2021;15;15/09/2021;25/10/2021;2;;1;;13;2;1;1
1;1087;1220;1220;15/09/2021;15;15/09/2021;19/06/2022;4;PRO;1;257;13;2;1;1
1;1086;1219;1219;15/09/2021;15;15/09/2021;19/01/2022;4;PRO;1;257;13;2;1;1
1;1085;1218;1218;15/09/2021;15;15/09/2021;19/01/2022;4;PRO;1;257;13;2;1;1
1;1084;7335;7335;14/12/2022;14;14/12/2022;14/12/2022;13;PRO;1;357;13;2;1;1
1;1084;1217;1217;15/09/2021;15;15/09/2021;19/01/2022;4;PRO;1;257;13;2;1;1
1;1083;1216;1216;15/09/2021;15;15/09/2021;19/02/2022;2;;1;;13;2;1;1
1;1082;1215;1215;15/09/2021;15;15/09/2021;04/10/2021;4;PRO;1;257;13;2;1;1
1;1081;29741;29741;23/10/2023;23;23/10/2023;23/10/2023;16;Basico Anual;12;2604;13;2;1;1
1;1081;2904;2904;07/03/2022;07;07/03/2022;05/09/2022;9;PRO;1;297;13;2;1;1
1;1081;1214;1214;15/09/2021;15;15/09/2021;06/03/2022;4;PRO;1;257;13;2;1;1
1;1080;1213;1213;15/09/2021;15;15/09/2021;22/04/2022;6;Básico;1;197;13;2;1;1
1;1079;1212;1212;15/09/2021;15;15/09/2021;18/12/2021;4;PRO;1;257;13;2;1;1
1;1078;1211;1211;14/09/2021;14;14/09/2021;14/06/2022;4;PRO;1;257;13;2;1;1
1;1077;1210;1210;14/09/2021;14;14/09/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1076;1279;1279;15/10/2021;15;15/10/2021;14/01/2022;6;Básico;1;197;13;2;1;1
1;1076;1209;1209;14/09/2021;14;14/09/2021;;4;PRO;1;257;13;2;1;1
1;1075;1208;1208;14/09/2021;14;14/09/2021;26/10/2021;4;PRO;1;257;13;2;1;1
1;1074;1207;1207;14/09/2021;14;14/09/2021;02/01/2023;4;PRO;1;257;13;2;1;1
1;1073;1206;1206;14/09/2021;14;14/09/2021;14/12/2021;4;PRO;1;257;13;2;1;1
1;1072;1205;1205;14/09/2021;14;14/09/2021;;6;Básico;1;197;13;2;1;1
1;1071;1204;1204;14/09/2021;14;14/09/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1070;1202;1202;14/09/2021;14;14/09/2021;14/02/2022;4;PRO;1;257;13;2;1;1
1;1069;1201;1201;14/09/2021;14;14/09/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1068;1200;1200;14/09/2021;14;14/09/2021;14/04/2022;4;PRO;1;257;13;2;1;1
1;1067;1199;1199;14/09/2021;14;14/09/2021;14/02/2022;4;PRO;1;257;13;2;1;1
1;1066;1198;1198;13/09/2021;13;13/09/2021;14/04/2022;4;PRO;1;257;13;2;1;1
1;1065;1230;1230;16/09/2021;16;16/09/2021;21/02/2022;6;Básico;1;197;13;2;1;1
1;1065;1197;1197;13/09/2021;13;13/09/2021;15/10/2021;6;Básico;1;197;13;2;1;1
1;1064;1196;1196;13/09/2021;13;13/09/2021;14/12/2021;4;PRO;1;257;13;2;1;1
1;1063;1194;1194;13/09/2021;13;13/09/2021;15/11/2021;4;PRO;1;257;13;2;1;1
1;1062;1195;1195;14/09/2021;14;14/09/2021;14/01/2022;5;Enterprise;1;595;13;2;1;1
1;1062;1193;1193;13/09/2021;13;13/09/2021;13/09/2021;4;PRO;1;257;13;2;1;1
1;1060;1192;1192;13/09/2021;13;13/09/2021;14/01/2022;2;;1;;13;2;1;1
1;1059;11174;11174;12/09/2023;12;12/09/2023;12/09/2023;14;Básico;1;257;13;2;1;1
1;1059;1191;1191;13/09/2021;13;13/09/2021;14/01/2022;2;;1;;13;2;1;1
1;1058;10293;10293;27/07/2023;27;27/07/2023;27/07/2023;13;PRO;1;357;13;2;1;1
1;1058;1190;1190;13/09/2021;13;13/09/2021;16/03/2023;4;PRO;1;257;13;2;1;1
1;1057;1189;1189;13/09/2021;13;13/09/2021;14/12/2021;4;PRO;1;257;13;2;1;1
1;1056;1188;1188;13/09/2021;13;13/09/2021;31/01/2022;5;Enterprise;1;595;13;2;1;1
1;1055;1187;1187;13/09/2021;13;13/09/2021;29/10/2021;4;PRO;1;257;13;2;1;1
1;1054;1185;1185;11/09/2021;11;11/09/2021;;5;Enterprise;1;595;13;2;1;1
1;1053;1184;1184;11/09/2021;11;11/09/2021;24/11/2021;4;PRO;1;257;13;2;1;1
1;1052;1183;1183;10/09/2021;10;10/09/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1051;1182;1182;10/09/2021;10;10/09/2021;18/04/2022;4;PRO;1;257;13;2;1;1
1;1050;8036;8036;20/02/2023;20;20/02/2023;23/02/2024;14;Básico;1;257;13;2;1;1
1;1050;8035;8035;20/02/2023;20;20/02/2023;20/02/2023;13;PRO;1;357;13;2;1;1
1;1050;1181;1181;10/09/2021;10;10/09/2021;14/03/2022;4;PRO;1;257;13;2;1;1
1;1049;1179;1179;10/09/2021;10;10/09/2021;14/02/2022;4;PRO;1;257;13;2;1;1
1;1048;1177;1177;10/09/2021;10;10/09/2021;01/03/2022;4;PRO;1;257;13;2;1;1
1;1047;6933;6933;09/11/2022;09;09/11/2022;09/11/2022;13;PRO;1;357;13;2;1;1
1;1047;1176;1176;10/09/2021;10;10/09/2021;18/04/2022;4;PRO;1;257;13;2;1;1
1;1045;1175;1175;10/09/2021;10;10/09/2021;27/09/2021;4;PRO;1;257;13;2;1;1
1;1044;1174;1174;10/09/2021;10;10/09/2021;14/12/2021;4;PRO;1;257;13;2;1;1
1;1043;1173;1173;10/09/2021;10;10/09/2021;11/11/2021;4;PRO;1;257;13;2;1;1
1;1042;1172;1172;09/09/2021;09;09/09/2021;09/11/2021;5;Enterprise;1;595;13;2;1;1
1;1041;1171;1171;09/09/2021;09;09/09/2021;09/06/2022;4;PRO;1;257;13;2;1;1
1;1040;1170;1170;09/09/2021;09;09/09/2021;19/10/2021;4;PRO;1;257;13;2;1;1
1;1039;3979;3979;20/05/2022;20;20/05/2022;10/05/2023;9;PRO;1;297;13;2;1;1
1;1039;3357;3357;07/04/2022;07;07/04/2022;11/04/2022;9;PRO;1;297;13;2;1;1
1;1039;1169;1169;09/09/2021;09;09/09/2021;14/03/2022;4;PRO;1;257;13;2;1;1
1;1038;1168;1168;09/09/2021;09;09/09/2021;08/11/2021;4;PRO;1;257;13;2;1;1
1;1037;1167;1167;09/09/2021;09;09/09/2021;21/02/2022;4;PRO;1;257;13;2;1;1
1;1036;1166;1166;09/09/2021;09;09/09/2021;09/08/2022;4;PRO;1;257;13;2;1;1
1;1035;1164;1164;09/09/2021;09;09/09/2021;10/03/2022;4;PRO;1;257;13;2;1;1
1;1034;1162;1162;09/09/2021;09;09/09/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1033;1163;1163;10/09/2021;10;10/09/2021;10/11/2021;4;PRO;1;257;13;2;1;1
1;1033;1161;1161;09/09/2021;09;09/09/2021;09/09/2021;6;Básico;1;197;13;2;1;1
1;1032;1160;1160;09/09/2021;09;09/09/2021;09/10/2022;4;PRO;1;257;13;2;1;1
1;1031;1158;1158;10/09/2021;10;10/09/2021;12/01/2022;4;PRO;1;257;13;2;1;1
1;1031;1157;1157;09/09/2021;09;09/09/2021;09/09/2021;6;Básico;1;197;13;2;1;1
1;1030;1156;1156;09/09/2021;09;09/09/2021;09/10/2022;4;PRO;1;257;13;2;1;1
1;1029;1155;1155;09/09/2021;09;09/09/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1028;1154;1154;09/09/2021;09;09/09/2021;09/04/2022;4;PRO;1;257;13;2;1;1
1;1027;1153;1153;09/09/2021;09;09/09/2021;24/12/2021;4;PRO;1;257;13;2;1;1
1;1026;1152;1152;08/09/2021;08;08/09/2021;12/10/2021;6;Básico;1;197;13;2;1;1
1;1025;1151;1151;08/09/2021;08;08/09/2021;09/07/2022;4;PRO;1;257;13;2;1;1
1;1024;1150;1150;08/09/2021;08;08/09/2021;12/12/2021;4;PRO;1;257;13;2;1;1
1;1023;1149;1149;08/09/2021;08;08/09/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1022;1148;1148;08/09/2021;08;08/09/2021;09/02/2022;2;;1;;13;2;1;1
1;1021;1147;1147;08/09/2021;08;08/09/2021;23/05/2022;4;PRO;1;257;13;2;1;1
1;1020;1146;1146;08/09/2021;08;08/09/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1019;3644;3644;02/05/2022;02;02/05/2022;01/11/2022;9;PRO;1;297;13;2;1;1
1;1019;1145;1145;07/09/2021;07;07/09/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1018;1144;1144;10/09/2021;10;10/09/2021;10/01/2022;2;;1;;13;2;1;1
1;1018;1143;1143;07/09/2021;07;07/09/2021;09/09/2021;6;Básico;1;197;13;2;1;1
1;1017;1142;1142;07/09/2021;07;07/09/2021;07/09/2021;6;Básico;1;197;13;2;1;1
